id,image,centers
92ed1fe74d9e89a4bfebc05b,frames/92ed1fe74d9e89a4bfebc05b.png,"[[0.035817,0.442499],[0.025,0.73906],[0.155996,0.877775],[0.267207,0.365967],[0.335368,0.662528],[0.376623,0.922418],[0.371243,0.68485],[0.366759,0.609912],[0.418777,0.640206],[0.462723,0.326106],[0.458238,0.461631],[0.532677,0.289433],[0.4977,0.468008],[0.526399,0.694417],[0.501288,0.73906],[0.550615,0.345239],[0.590973,0.450471],[0.57752,0.820375],[0.631332,0.807621],[0.669001,0.086943],[0.690525,0.420176],[0.728193,0.673689],[0.516213,0.144657],[0.768473,0.215382],[0.766759,0.447282],[0.857078,0.184842],[0.448373,0.370749]]"
92f921fdf461542a1aa4bf1f,frames/92f921fdf461542a1aa4bf1f.png,"[[0.483722,0.827794],[0.559797,0.808193],[0.562,0.904236],[0.595078,0.555344],[0.437416,0.474982],[0.411469,0.388512],[0.634391,0.569872],[0.819531,0.386273],[0.738927,0.419858],[0.765375,0.448966]]"
93238633cd44ed2617729805,frames/93238633cd44ed2617729805.png,"[[0.334643,0.601219],[0.772932,0.581068],[0.351016,0.278801],[0.412729,0.59898],[0.68351,0.207152],[0.730109,0.258649],[0.721292,0.457921],[0.513484,0.126548],[0.575198,0.746755],[0.586531,0.827359]]"
9337e0a37e3486666c95b326,frames/9337e0a37e3486666c95b326.png,"[[0.592828,0.630326],[0.481998,0.372839],[0.493333,0.478073],[0.572677,0.276561],[0.649505,0.726604],[0.345978,0.762428],[0.575198,0.722125],[0.534895,0.80273],[0.358573,0.883334],[0.654542,0.66615]]"
933d86e2509440afbcdca787,frames/933d86e2509440afbcdca787.png,"[[0.883305,0.432381],[0.605725,0.46935],[0.599396,0.6542],[0.808258,0.6542],[0.956539,0.432381],[0.914945,0.567401],[0.233126,0.845886],[0.025,0.34326],[0.881492,0.668667],[0.08335,0.721522],[0.307566,0.625857],[0.951508,0.887342],[0.432229,0.755004],[0.388283,0.477575],[0.869898,0.60194],[0.45196,0.576429],[0.768646,0.583365],[0.386015,0.360047],[0.348821,0.778921],[0.614292,0.370749],[0.733574,0.705578],[0.437552,0.657415],[0.400839,0.570051],[0.310256,0.466414],[0.773037,0.73906],[0.055548,0.351617],[0.425951,0.458442],[0.282453,0.402638],[0.31205,0.289433],[0.240301,0.394665],[0.124606,0.557296],[0.147924,0.447282],[0.864516,0.283056],[0.919227,0.495114],[0.929984,0.632235],[0.086041,0.43931],[0.03761,0.609912],[0.960477,0.372343],[0.025,0.416988]]"
9349eef8616682028a596c99,frames/9349eef8616682028a596c99.png,"[[0.045682,0.555701],[0.029539,0.447282],[0.074382,0.750221],[0.14613,0.820375],[0.186489,0.740654],[0.201736,0.841103],[0.149718,0.955556],[0.13178,0.262329],[0.401736,0.163475],[0.305772,0.340456],[0.175727,0.554107],[0.272588,0.660933],[0.269001,0.777326],[0.540749,0.865019],[0.62057,0.255951],[0.57214,0.568457],[0.685144,0.592374],[0.706669,0.81081],[0.75779,0.60194],[0.568552,0.137964],[0.73178,0.431338],[0.766759,0.064621],[0.77483,0.361183],[0.80622,0.394665],[0.766759,0.238413],[0.862719,0.41061],[0.682453,0.125209],[0.073485,0.65615],[0.43761,0.845886],[0.9255,0.096509],[0.038507,0.254357],[0.754202,0.165069],[0.710256,0.055054],[0.975,0.562079]]"
9357c18d0cfbd8bcc6f77d6b,frames/9357c18d0cfbd8bcc6f77d6b.png,"[[0.38754,0.697496],[0.774188,0.538526],[0.352276,0.28104],[0.395097,0.614653],[0.669656,0.099679],[0.726333,0.25641],[0.717516,0.478073],[0.513484,0.146699],[0.47948,0.670628],[0.585271,0.827359]]"
93b19c992091861769f7ea1c,frames/93b19c992091861769f7ea1c.png,"[[0.120122,0.525408],[0.117431,0.828347],[0.240301,0.651367],[0.187386,0.409015],[0.119225,0.643394],[0.596355,0.187392],[0.596355,0.217685],[0.413395,0.860236],[0.506669,0.716739],[0.558687,0.181013],[0.701288,0.696011],[0.736265,0.13637],[0.780211,0.351617],[0.797252,0.232035],[0.686938,0.401043],[0.871688,0.208118],[0.180211,0.71355],[0.448373,0.635422],[0.767655,0.23044],[0.164068,0.566862],[0.975,0.801243],[0.547027,0.90169],[0.134471,0.939957],[0.281556,0.866614],[0.274382,0.735871],[0.647476,0.114048],[0.317431,0.044444],[0.548821,0.044444]]"
93edd1d3ae08808cadf59d61,frames/93edd1d3ae08808cadf59d61.png,"[[0.335903,0.558678],[0.402653,0.762428],[0.458069,0.249694],[0.718776,0.240737],[0.6155,0.569872],[0.667135,0.216108],[0.61424,0.043519],[0.563865,0.218347],[0.641948,0.446727],[0.3422,0.328059]]"
943456e4b53f3e519140a460,frames/943456e4b53f3e519140a460.png,"[[0.025,0.75341],[0.173934,0.576429],[0.253754,0.475981],[0.614292,0.129992],[0.337162,0.678472],[0.584695,0.509464],[0.582005,0.047082],[0.653754,0.236818],[0.72909,0.676878],[0.557805,0.223419],[0.822727,0.225026],[0.77214,0.455254],[0.806445,0.117331],[0.66992,0.366476],[0.356893,0.436121],[0.654651,0.487142],[0.596684,0.242708],[0.466484,0.342367],[0.527296,0.45366],[0.354202,0.828347],[0.465413,0.350022],[0.245682,0.169852],[0.592767,0.337267],[0.33178,0.890531],[0.413395,0.523814],[0.367655,0.718333],[0.442991,0.338861],[0.303978,0.657744],[0.526399,0.499897],[0.459135,0.756599],[0.367655,0.644989],[0.554797,0.479111],[0.570085,0.56864],[0.595265,0.646978],[0.500841,0.503093],[0.65192,0.923556],[0.417207,0.778072]]"
944f7adef027ea913bdedc1a,frames/944f7adef027ea913bdedc1a.png,"[[0.147924,0.528597],[0.109359,0.887342],[0.251063,0.637017],[0.199942,0.416988],[0.133574,0.721522],[0.614292,0.187392],[0.54344,0.233629],[0.425951,0.672094],[0.590973,0.147531],[0.698597,0.750221],[0.734471,0.133181],[0.770346,0.378721],[0.788283,0.16188],[0.638507,0.509464],[0.799942,0.185797],[0.201736,0.777326],[0.445682,0.624262],[0.182902,0.55889],[0.975,0.836319],[0.100391,0.955556],[0.24927,0.785299],[0.330884,0.688039],[0.63761,0.10767],[0.314741,0.083754],[0.547924,0.051865]]"
9454cee131de21a49d114c92,frames/9454cee131de21a49d114c92.png,"[[0.584016,0.64376],[0.47948,0.3706],[0.493333,0.478073],[0.572677,0.276561],[0.665875,0.722125],[0.304417,0.737798],[0.604167,0.843032],[0.52356,0.883334],[0.3422,0.807208],[0.66462,0.648238]]"
9455f0db55736bf524d539c1,frames/9455f0db55736bf524d539c1.png,"[[0.684247,0.442499],[0.664516,0.306972],[0.183798,0.354806],[0.251063,0.531786],[0.865414,0.498303],[0.419673,0.79646],[0.494113,0.621074],[0.816984,0.480764],[0.387386,0.651367],[0.467207,0.370749],[0.564965,0.483953],[0.025054,0.852264],[0.25196,0.267112],[0.630435,0.276679],[0.119225,0.688039],[0.605323,0.416988],[0.506268,0.509535],[0.420373,0.551328],[0.489993,0.454883],[0.372452,0.800474]]"
9494e651952bafbc6516b9f4,frames/9494e651952bafbc6516b9f4.png,"[[0.903078,0.200146],[0.866312,0.60194],[0.218777,0.523814],[0.716534,0.624262],[0.823258,0.568457],[0.319225,0.568457],[0.799045,0.044444],[0.741646,0.6992],[0.782005,0.668906],[0.025,0.659339],[0.298597,0.498303],[0.12909,0.643394],[0.503081,0.416988],[0.56048,0.372343],[0.664516,0.716739],[0.493216,0.227251],[0.469001,0.455254],[0.55779,0.579618],[0.486376,0.567401],[0.464516,0.665717],[0.537162,0.621074],[0.414292,0.603535],[0.63761,0.55889],[0.428641,0.480764],[0.722813,0.461631],[0.408014,0.343644],[0.513844,0.520625],[0.445682,0.509464],[0.467207,0.361183],[0.364068,0.377126],[0.37214,0.445687],[0.779314,0.750221],[0.817883,0.598751],[0.129987,0.576429],[0.810703,0.498303],[0.869898,0.523814],[0.897703,0.57324],[0.089628,0.488736],[0.906672,0.402638],[0.969445,0.511058],[0.975,0.45366]]"
94a55edac9caaf9b15a06ece,frames/94a55edac9caaf9b15a06ece.png,"[[0.689807,0.289995],[0.480739,0.3706],[0.493333,0.478073],[0.580234,0.276561],[0.630615,0.75795],[0.376205,0.798252],[0.717516,0.460161],[0.519782,0.737798],[0.435399,0.863183],[0.644469,0.701974]]"
94a5ae300a99c579a7d7f421,frames/94a5ae300a99c579a7d7f421.png,"[[0.081557,0.377126],[0.199045,0.299],[0.646579,0.047082],[0.495009,0.928796],[0.477969,0.821969],[0.861828,0.806026],[0.029539,0.847481],[0.352409,0.495114],[0.478866,0.082159],[0.855547,0.343644],[0.186489,0.185797],[0.455548,0.598751],[0.815188,0.058243],[0.904875,0.129992],[0.844789,0.275085],[0.440301,0.885747],[0.897703,0.3277],[0.608911,0.147531],[0.646579,0.174636],[0.967656,0.350022],[0.966758,0.747032]]"
94ba3dab4356f8ad13e009ef,frames/94ba3dab4356f8ad13e009ef.png,"[[0.058238,0.554107],[0.104875,0.76776],[0.173934,0.820375],[0.176623,0.727899],[0.246579,0.755004],[0.095906,0.933579],[0.171243,0.361183],[0.474382,0.350022],[0.323709,0.431338],[0.148821,0.584401],[0.295009,0.651367],[0.338059,0.727899],[0.551512,0.877775],[0.604427,0.188986],[0.527296,0.442499],[0.669001,0.762976],[0.714741,0.900097],[0.823258,0.751815],[0.551512,0.169852],[0.755996,0.499897],[0.764068,0.051865],[0.781108,0.354806],[0.810703,0.380315],[0.747924,0.270301],[0.854648,0.348428],[0.121019,0.676878],[0.469001,0.762976],[0.847477,0.163475],[0.076175,0.338861],[0.80622,0.075782],[0.941648,0.603535],[0.624158,0.869803],[0.226848,0.955556]]"
94c7d75c0fa643afb3e3a90e,frames/94c7d75c0fa643afb3e3a90e.png,"[[0.303157,0.386273],[0.701141,0.766906],[0.3422,0.316864],[0.499631,0.3706],[0.670917,0.482551],[0.735146,0.195957],[0.764115,0.319103],[0.513484,0.135504],[0.638172,0.827359],[0.546229,0.838555]]"
94f9a7f0f7a2ccb4734a779b,frames/94f9a7f0f7a2ccb4734a779b.png,"[[0.046955,0.668667],[0.510383,0.484981],[0.318202,0.424343],[0.404098,0.372907],[0.53068,0.626875],[0.025,0.591512],[0.616575,0.451669],[0.572271,0.588297],[0.349718,0.536569],[0.151838,0.445239],[0.605725,0.66706],[0.102184,0.621074],[0.147924,0.812403],[0.823258,0.450471],[0.695009,0.696011],[0.858578,0.541006],[0.879766,0.461631],[0.886922,0.671882],[0.975,0.524001],[0.845508,0.5738],[0.534471,0.683256],[0.85075,0.747429],[0.631332,0.635422],[0.626848,0.43931],[0.869,0.595562],[0.928195,0.747032],[0.679762,0.517436],[0.336265,0.646583],[0.190716,0.388981],[0.242095,0.646583],[0.755099,0.71355],[0.883352,0.751815],[0.194333,0.548112],[0.122812,0.416988],[0.085144,0.490331],[0.955992,0.813997],[0.025,0.251168],[0.025,0.399449]]"
951d9fa0d45eae8062e964f6,frames/951d9fa0d45eae8062e964f6.png,"[[0.227745,0.337267],[0.247476,0.394665],[0.170346,0.665717],[0.051063,0.691228],[0.782005,0.600346],[0.528193,0.696011],[0.618777,0.581212],[0.21788,0.791676],[0.652857,0.900097],[0.684247,0.310161],[0.648373,0.475981],[0.257341,0.294217],[0.078866,0.578024],[0.57214,0.517436],[0.223261,0.306972]]"
955e11d5916b8c37b4ce4ed0,frames/955e11d5916b8c37b4ce4ed0.png,"[[0.025,0.751815],[0.202633,0.589185],[0.232229,0.531786],[0.605323,0.131586],[0.259135,0.6992],[0.600839,0.621074],[0.581108,0.044444],[0.642991,0.225657],[0.72909,0.676878],[0.558709,0.234671],[0.824531,0.231456],[0.77214,0.445687],[0.803736,0.107687],[0.66992,0.366476],[0.384695,0.348428],[0.654651,0.466414],[0.596684,0.242708],[0.279762,0.10767],[0.566759,0.386693],[0.401736,0.491925],[0.340749,0.841103],[0.43492,0.338861],[0.295906,0.829942],[0.425055,0.73906],[0.522423,0.565443],[0.52602,0.490303],[0.561092,0.562246],[0.411812,0.621397],[0.664509,0.904371],[0.385732,0.677353],[0.481955,0.819639],[0.544005,0.365603]]"
9562be15923babe240e6d64f,frames/9562be15923babe240e6d64f.png,"[[0.946133,0.416988],[0.866312,0.60194],[0.922812,0.181013],[0.426848,0.578024],[0.162274,0.45366],[0.486041,0.640206],[0.599045,0.743843],[0.773934,0.550918],[0.897703,0.688039],[0.950617,0.643394],[0.423261,0.547729],[0.150615,0.584401],[0.867203,0.276679],[0.752409,0.676878],[0.134471,0.345239],[0.512947,0.73906],[0.888734,0.380315],[0.586489,0.625857],[0.35779,0.468008],[0.851961,0.627451],[0.547924,0.691228],[0.402633,0.506275],[0.168552,0.520625],[0.669001,0.735871],[0.550615,0.428149],[0.404427,0.326106],[0.626848,0.547729],[0.304875,0.405826],[0.611602,0.589185],[0.181674,0.39541],[0.721916,0.487142],[0.785592,0.423365],[0.737162,0.831536],[0.949719,0.238413],[0.137162,0.654556],[0.869898,0.750221],[0.137162,0.533381],[0.827742,0.343644],[0.123709,0.397854],[0.904875,0.534975],[0.274382,0.911257],[0.08335,0.468008],[0.046579,0.399449]]"
956c267fefef4a1188959e89,frames/956c267fefef4a1188959e89.png,"[[0.182005,0.361183],[0.287834,0.495114],[0.385592,0.729493],[0.906672,0.694417],[0.269898,0.802838],[0.618777,0.316539],[0.677072,0.348428],[0.025,0.565268],[0.388283,0.311756],[0.655548,0.58759],[0.153305,0.821969],[0.599045,0.681661],[0.801023,0.464528],[0.622,0.433988],[0.543338,0.686349],[0.447498,0.472565],[0.461964,0.135012],[0.025,0.456492],[0.708462,0.158691],[0.385592,0.432932],[0.63761,0.209712],[0.409808,0.877775],[0.422364,0.099698],[0.210705,0.898503]]"
9587b77dc93db14900d44121,frames/9587b77dc93db14900d44121.png,"[[0.573037,0.464819],[0.858234,0.729493],[0.642095,0.672094],[0.802633,0.461631],[0.536265,0.464819],[0.671691,0.896908],[0.581108,0.386693],[0.347924,0.464819],[0.503081,0.365967],[0.696803,0.129992],[0.458238,0.514247],[0.816984,0.405826],[0.242095,0.088537],[0.025,0.578024],[0.935367,0.520625]]"
95957938aae5a1edd7fcda4e,frames/95957938aae5a1edd7fcda4e.png,"[[0.741443,0.639281],[0.480739,0.377318],[0.490815,0.473594],[0.728849,0.473594],[0.743964,0.57435],[0.357314,0.43777],[0.740182,0.247455],[0.601646,0.84751],[0.348497,0.80273],[0.663359,0.592263]]"
959e3a34be1081550128c71c,frames/959e3a34be1081550128c71c.png,"[[0.832672,0.750644],[0.175727,0.617885],[0.057341,0.71355],[0.866312,0.603535],[0.130884,0.705578],[0.716937,0.491854],[0.633754,0.405054],[0.056444,0.509464],[0.564068,0.705578],[0.957789,0.718333],[0.825953,0.590779],[0.672588,0.472792],[0.432229,0.506275],[0.210705,0.579618],[0.975,0.394665],[0.498597,0.24479],[0.528193,0.447282],[0.552409,0.554107],[0.756893,0.609912],[0.627745,0.579618],[0.552409,0.468008],[0.484247,0.3564],[0.680659,0.343644],[0.500391,0.614696],[0.413395,0.337267],[0.35779,0.506275],[0.564068,0.702389],[0.340749,0.334078],[0.675279,0.468008],[0.425951,0.613101],[0.763171,0.691228],[0.721019,0.397854],[0.025,0.225657],[0.856445,0.640206],[0.241349,0.398625],[0.135368,0.629046],[0.837609,0.431338],[0.065413,0.412204],[0.125502,0.565268],[0.0786,0.274856]]"
959f1366544cb53bd32de0b0,frames/959f1366544cb53bd32de0b0.png,"[[0.025,0.742249],[0.24927,0.638611],[0.276175,0.721522],[0.607117,0.117237],[0.309359,0.81081],[0.353305,0.885747],[0.586489,0.044444],[0.630435,0.163475],[0.728193,0.676878],[0.571367,0.228242],[0.842617,0.242708],[0.77214,0.447282],[0.780228,0.085183],[0.650029,0.400232],[0.641198,0.468008],[0.6003,0.258782],[0.265413,0.118831],[0.51205,0.534975],[0.425055,0.383504],[0.507135,0.834028],[0.560193,0.387985],[0.616848,0.736506],[0.448682,0.29366],[0.390229,0.638983],[0.60066,0.389583],[0.715637,0.955556],[0.079763,0.828347],[0.520122,0.305378],[0.458238,0.643394],[0.45196,0.857047],[0.410705,0.90169],[0.724606,0.911257],[0.533574,0.933579]]"
95c4778318f37d9a4559dfde,frames/95c4778318f37d9a4559dfde.png,"[[0.442991,0.90169],[0.755099,0.935174],[0.60353,0.483953],[0.888734,0.683256],[0.916531,0.539758],[0.77214,0.388288],[0.514741,0.361183],[0.179314,0.696011],[0.874383,0.777326],[0.598148,0.211307],[0.405323,0.131586],[0.476175,0.27349],[0.691422,0.114048],[0.44927,0.464819],[0.975,0.409015]]"
95d0322fadcf842433fc79de,frames/95d0322fadcf842433fc79de.png,"[[0.27419,0.540765],[0.362351,0.782579],[0.464366,0.247455],[0.513484,0.245215],[0.510966,0.560917],[0.669656,0.592263],[0.669656,0.448966],[0.570161,0.433293],[0.558823,0.527331],[0.693583,0.522853]]"
95deaa58bdfff3bdcf02a45b,frames/95deaa58bdfff3bdcf02a45b.png,"[[0.256445,0.702389],[0.555996,0.354806],[0.465413,0.110859],[0.72909,0.676878],[0.735924,0.424343],[0.857078,0.274856],[0.764965,0.45366],[0.764857,0.051428],[0.585834,0.270033],[0.764068,0.085348],[0.373037,0.10767],[0.333574,0.841103],[0.644725,0.479111],[0.58897,0.864404],[0.364068,0.593968],[0.378417,0.955556],[0.428641,0.310161],[0.549718,0.225657],[0.480659,0.778921],[0.264516,0.517436],[0.501288,0.23044],[0.405323,0.76776],[0.481556,0.710361],[0.318328,0.58759],[0.440301,0.499897],[0.401736,0.405826],[0.471005,0.509535],[0.518022,0.689564],[0.470102,0.760289],[0.63285,0.855125],[0.462868,0.408269],[0.586738,0.726533],[0.376069,0.749038],[0.488184,0.416307],[0.485472,0.874414],[0.494513,0.335936]]"
95f0def685a94a65f779efcd,frames/95f0def685a94a65f779efcd.png,"[[0.484517,0.139981],[0.558823,0.634804],[0.461847,0.236259],[0.456809,0.169089],[0.38754,0.231781],[0.659578,0.319103],[0.610464,0.231781],[0.571417,0.410903],[0.526079,0.867661],[0.537414,0.200435]]"
95f8c754ba39d051586d0b72,frames/95f8c754ba39d051586d0b72.png,"[[0.214292,0.310161],[0.224158,0.402638],[0.169449,0.662528],[0.153305,0.947929],[0.030435,0.600346],[0.848375,0.825158],[0.726399,0.640206],[0.536265,0.772543],[0.366759,0.520625],[0.488731,0.397854],[0.632229,0.903285],[0.684247,0.303783],[0.85375,0.447282],[0.168552,0.283056],[0.268104,0.498303],[0.385592,0.421771]]"
9647ad0a4a2047e11bbabe68,frames/9647ad0a4a2047e11bbabe68.png,"[[0.305676,0.518375],[0.686031,0.807208],[0.344719,0.312386],[0.509706,0.325819],[0.743964,0.581068],[0.692328,0.126548],[0.741443,0.200435],[0.518522,0.157894],[0.646984,0.782579],[0.405172,0.737798]]"
965907a246c1d11568a4fd55,frames/965907a246c1d11568a4fd55.png,"[[0.122812,0.468008],[0.183798,0.276679],[0.65196,0.080565],[0.492319,0.442499],[0.685144,0.394665],[0.747924,0.461631],[0.211602,0.187392],[0.915641,0.354806],[0.821469,0.125209],[0.739852,0.270301],[0.594561,0.165069],[0.962273,0.416988],[0.667207,0.735871],[0.34344,0.506275],[0.826852,0.184203],[0.807117,0.73906],[0.109359,0.718333],[0.97393,0.077376],[0.975,0.181013]]"
965a4225333f4cecf7eb9458,frames/965a4225333f4cecf7eb9458.png,"[[0.662688,0.480601],[0.470102,0.501499],[0.531584,0.536861],[0.634659,0.6542],[0.75672,0.490246],[0.693429,0.573831],[0.32909,0.665717],[0.075888,0.464528],[0.704278,0.659022],[0.142543,0.828347],[0.869,0.547729],[0.453754,0.624262],[0.880586,0.908169],[0.605323,0.755004],[0.510256,0.377126],[0.869898,0.605129],[0.914742,0.818781],[0.583798,0.578024],[0.535368,0.651367],[0.291982,0.348796],[0.280659,0.716739],[0.742543,0.611507],[0.818773,0.721522],[0.266666,0.634912],[0.243888,0.468008],[0.208014,0.595562],[0.949719,0.802838],[0.058238,0.337267],[0.18918,0.377126],[0.123709,0.517436],[0.107566,0.420176],[0.061826,0.506275],[0.025054,0.477575],[0.025,0.432932],[0.975,0.345239]]"
966e7e60f67854d7a12e663d,frames/966e7e60f67854d7a12e663d.png,"[[0.914742,0.225657],[0.866312,0.60194],[0.26631,0.605129],[0.651063,0.660933],[0.775727,0.654556],[0.956891,0.531786],[0.348821,0.584401],[0.856273,0.148828],[0.68335,0.716739],[0.755099,0.702389],[0.118328,0.649772],[0.333574,0.483953],[0.187386,0.71355],[0.376623,0.436121],[0.613395,0.464819],[0.575727,0.758193],[0.416983,0.196957],[0.487834,0.468008],[0.493216,0.562079],[0.433935,0.470958],[0.506669,0.609912],[0.61788,0.593968],[0.709359,0.919229],[0.354202,0.643394],[0.671691,0.590779],[0.340749,0.544542],[0.735368,0.445687],[0.355996,0.3277],[0.53178,0.472792],[0.408911,0.578024],[0.338955,0.41061],[0.288731,0.420176],[0.286041,0.472792],[0.831336,0.705578],[0.868102,0.640206],[0.073485,0.578024],[0.878867,0.579618],[0.903977,0.491925],[0.955992,0.517436],[0.025,0.528597]]"
9670b4b107d1284cb96ba7f3,frames/9670b4b107d1284cb96ba7f3.png,"[[0.144337,0.799649],[0.51205,0.388288],[0.364068,0.554107],[0.469898,0.43931],[0.260032,0.955556],[0.615189,0.412204],[0.432229,0.409015],[0.2977,0.788488],[0.468104,0.794865],[0.382005,0.372343],[0.125502,0.420176],[0.596355,0.337267],[0.52909,0.362778],[0.376623,0.372343]]"
9671c48bfe6d124fd44e9216,frames/9671c48bfe6d124fd44e9216.png,"[[0.025,0.745437],[0.213395,0.61629],[0.260032,0.57324],[0.594561,0.094915],[0.225055,0.75341],[0.554202,0.732682],[0.583798,0.044444],[0.63492,0.211307],[0.72909,0.676878],[0.556901,0.234671],[0.830859,0.231456],[0.77214,0.447282],[0.793791,0.101257],[0.6654,0.384158],[0.411602,0.310161],[0.652857,0.468008],[0.594875,0.247531],[0.275279,0.074187],[0.569449,0.416988],[0.460032,0.442499],[0.390077,0.955556],[0.440301,0.337267],[0.280659,0.955556],[0.349718,0.888936],[0.524222,0.696538],[0.581776,0.50629],[0.406416,0.787665],[0.662711,0.859607],[0.410913,0.523876],[0.481056,0.702933],[0.585373,0.35601],[0.717431,0.955556],[0.025,0.844292]]"
9674ed55c206127474e26c6f,frames/9674ed55c206127474e26c6f.png,"[[0.201736,0.469603],[0.170346,0.668906],[0.231332,0.528597],[0.62057,0.506275],[0.269001,0.812403],[0.547027,0.498303],[0.13178,0.955556],[0.586489,0.321322],[0.612498,0.431338],[0.486937,0.391476],[0.077072,0.085348],[0.294112,0.735871],[0.225055,0.911257],[0.425951,0.936768],[0.439404,0.306972]]"
967a98c8b945007f857ad618,frames/967a98c8b945007f857ad618.png,"[[0.570161,0.811686],[0.652026,0.75795],[0.424064,0.09744],[0.43288,0.813925],[0.596609,0.187001],[0.692328,0.258649],[0.721292,0.466878],[0.494593,0.247455],[0.408951,0.549721],[0.703661,0.762428]]"
96a84762b70a0ca3ed549859,frames/96a84762b70a0ca3ed549859.png,"[[0.180211,0.361183],[0.292319,0.413799],[0.366759,0.72471],[0.914742,0.665717],[0.276175,0.791676],[0.615189,0.321322],[0.674382,0.332483],[0.025,0.554107],[0.676175,0.609912],[0.137162,0.863425],[0.600839,0.681661],[0.836289,0.458099],[0.631946,0.427558],[0.537913,0.692778],[0.447498,0.464528],[0.46558,0.141442],[0.711153,0.160286],[0.359584,0.442499],[0.661826,0.182608],[0.405323,0.868208],[0.421467,0.098103],[0.213395,0.890531],[0.426848,0.338861]]"
96aae1c5ff07284577457d6c,frames/96aae1c5ff07284577457d6c.png,"[[0.439621,0.604346],[0.495851,0.798393],[0.759354,0.743511],[0.480415,0.333857],[0.543259,0.553384],[0.607943,0.397469],[0.701141,0.592263],[0.655802,0.104157],[0.711219,0.426576],[0.757818,0.451205]]"
96b80c9ca5f0f1248a00cbf7,frames/96b80c9ca5f0f1248a00cbf7.png,"[[0.444215,0.57435],[0.481998,0.3706],[0.492074,0.518375],[0.59787,0.25641],[0.652026,0.892291],[0.657062,0.146699],[0.726333,0.276561],[0.626833,0.388512],[0.771672,0.603457],[0.667135,0.831837]]"
96c245ac0bee9c5f50f16850,frames/96c245ac0bee9c5f50f16850.png,"[[0.209808,0.409015],[0.175727,0.665717],[0.103081,0.622668],[0.690525,0.522219],[0.253754,0.852264],[0.60622,0.528597],[0.167655,0.821969],[0.659135,0.348428],[0.635816,0.428149],[0.034023,0.660933],[0.537162,0.450471],[0.069897,0.219279],[0.455548,0.461631],[0.21788,0.955556]]"
96c49590ce94ee2914567016,frames/96c49590ce94ee2914567016.png,"[[0.176623,0.362778],[0.211602,0.780515],[0.452857,0.71355],[0.896805,0.707172],[0.253754,0.825158],[0.609808,0.316539],[0.653754,0.399449],[0.030435,0.633829],[0.369449,0.310161],[0.612498,0.490331],[0.138955,0.780515],[0.719225,0.646583],[0.69162,0.54329],[0.496322,0.52561],[0.545147,0.573831],[0.416756,0.536861],[0.357986,0.376121],[0.462868,0.186449],[0.055092,0.308611],[0.733574,0.13637],[0.41788,0.421771],[0.627745,0.236818],[0.413395,0.871397],[0.432229,0.10767],[0.215189,0.928796]]"
97035c1382786eefce9c5b4d,frames/97035c1382786eefce9c5b4d.png,"[[0.216033,0.332722],[0.24927,0.397854],[0.225951,0.555701],[0.199045,0.6705],[0.265413,0.890531],[0.303081,0.503086],[0.407117,0.391476],[0.408014,0.456847],[0.878867,0.955556],[0.468104,0.397854],[0.481556,0.456847],[0.500391,0.81081],[0.517431,0.354806],[0.522812,0.444093],[0.54344,0.512653],[0.54613,0.785299],[0.562274,0.455254],[0.604427,0.777326],[0.643888,0.219279],[0.676175,0.3564],[0.6977,0.624262]]"
971c0fa7f5a4bd9f5bdf2190,frames/971c0fa7f5a4bd9f5bdf2190.png,"[[0.68351,0.305669],[0.480739,0.372839],[0.493333,0.478073],[0.581495,0.28104],[0.634391,0.751232],[0.367389,0.787056],[0.712479,0.448966],[0.52356,0.746755],[0.43414,0.874379],[0.654542,0.706453]]"
975494ba4af23cd79dd34ce0,frames/975494ba4af23cd79dd34ce0.png,"[[0.662099,0.697496],[0.481998,0.3706],[0.497112,0.478073],[0.556307,0.25641],[0.69988,0.659433],[0.386281,0.876618],[0.324568,0.684062],[0.601646,0.851988],[0.289303,0.381795],[0.66462,0.596741]]"
97574fc795e1f61037797fd3,frames/97574fc795e1f61037797fd3.png,"[[0.161377,0.495114],[0.103081,0.911257],[0.26631,0.643394],[0.224158,0.434526],[0.14613,0.79646],[0.611602,0.184203],[0.525502,0.227251],[0.616983,0.13637],[0.699494,0.766165],[0.73178,0.126803],[0.766759,0.397854],[0.773934,0.158691],[0.619673,0.531786],[0.801736,0.195362],[0.187386,0.844292],[0.455548,0.614696],[0.185592,0.565268],[0.975,0.841103],[0.096803,0.955556],[0.233126,0.802838],[0.326399,0.68485],[0.651063,0.110859],[0.306669,0.096509],[0.547924,0.051865]]"
975ec55d7e1263428344e5ec,frames/975ec55d7e1263428344e5ec.png,"[[0.543711,0.634804],[0.440437,0.791535],[0.475569,0.152432],[0.415248,0.87214],[0.388799,0.265367],[0.465626,0.296713],[0.47696,0.218347],[0.508447,0.487029],[0.68099,0.379556],[0.43414,0.195957]]"
979fc18dbdd825e2d11200c9,frames/979fc18dbdd825e2d11200c9.png,"[[0.582755,0.641521],[0.483258,0.3706],[0.494593,0.487029],[0.576458,0.278801],[0.672177,0.701974],[0.305676,0.751232],[0.584016,0.943788],[0.489555,0.899007],[0.373686,0.686301],[0.662099,0.639281]]"
